Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/07/2020 	_x86_64_	(48 CPU)

06:25:51 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:25:52 AM     all      0.00      0.00      0.02      0.00      0.00     99.98
06:25:52 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      25      0.00      0.00      1.00      0.00      0.00     99.00
06:25:52 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
06:25:52 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

06:25:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:25:53 AM     all      0.00      0.00      0.04      0.00      0.00     99.96
06:25:53 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      10      0.00      0.00      1.01      0.00      0.00     98.99
06:25:53 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      25      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
06:25:53 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

06:25:53 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:25:54 AM     all      0.86      0.00     13.05      0.06      0.00     86.03
06:25:54 AM       0      0.00      0.00      1.00      0.00      0.00     99.00
06:25:54 AM       1      0.00      0.00     19.79      0.00      0.00     80.21
06:25:54 AM       2      1.03      0.00     17.53      0.00      0.00     81.44
06:25:54 AM       3      1.05      0.00     16.84      0.00      0.00     82.11
06:25:54 AM       4      1.05      0.00     18.95      0.00      0.00     80.00
06:25:54 AM       5      1.05      0.00     18.95      0.00      0.00     80.00
06:25:54 AM       6      1.03      0.00     18.56      0.00      0.00     80.41
06:25:54 AM       7      1.05      0.00     18.95      0.00      0.00     80.00
06:25:54 AM       8      2.06      0.00     18.56      0.00      0.00     79.38
06:25:54 AM       9      0.00      0.00     17.89      0.00      0.00     82.11
06:25:54 AM      10      1.03      0.00     18.56      0.00      0.00     80.41
06:25:54 AM      11      2.08      0.00     17.71      0.00      0.00     80.21
06:25:54 AM      12      1.01      0.00     14.14      0.00      0.00     84.85
06:25:54 AM      13      2.04      0.00     13.27      0.00      0.00     84.69
06:25:54 AM      14      1.02      0.00     14.29      0.00      0.00     84.69
06:25:54 AM      15      1.02      0.00     14.29      0.00      0.00     84.69
06:25:54 AM      16      1.00      0.00     16.00      3.00      0.00     80.00
06:25:54 AM      17      1.02      0.00     14.29      0.00      0.00     84.69
06:25:54 AM      18      2.02      0.00     14.14      0.00      0.00     83.84
06:25:54 AM      19      1.01      0.00     15.15      0.00      0.00     83.84
06:25:54 AM      20      1.01      0.00     15.15      0.00      0.00     83.84
06:25:54 AM      21      1.02      0.00     14.29      0.00      0.00     84.69
06:25:54 AM      22      1.02      0.00     13.27      0.00      0.00     85.71
06:25:54 AM      23      1.00      0.00     15.00      0.00      0.00     84.00
06:25:54 AM      24      0.00      0.00     16.84      0.00      0.00     83.16
06:25:54 AM      25      1.02      0.00     13.27      0.00      0.00     85.71
06:25:54 AM      26      0.00      0.00     11.83      0.00      0.00     88.17
06:25:54 AM      27      0.00      0.00     12.50      0.00      0.00     87.50
06:25:54 AM      28      1.04      0.00     13.54      0.00      0.00     85.42
06:25:54 AM      29      1.05      0.00     11.58      0.00      0.00     87.37
06:25:54 AM      30      1.05      0.00     11.58      0.00      0.00     87.37
06:25:54 AM      31      1.03      0.00     12.37      0.00      0.00     86.60
06:25:54 AM      32      0.00      0.00     12.77      0.00      0.00     87.23
