Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/29/2020 	_x86_64_	(48 CPU)

07:41:43 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:41:44 AM     all      0.00      0.00      0.04      0.00      0.00     99.96
07:41:44 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       4      0.00      0.00      0.99      0.00      0.00     99.01
07:41:44 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      12      0.00      0.00      1.00      0.00      0.00     99.00
07:41:44 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      25      0.00      0.00      1.00      0.00      0.00     99.00
07:41:44 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
07:41:44 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

07:41:44 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:41:45 AM     all      0.06      0.00      0.31      0.00      0.00     99.62
07:41:45 AM       0      2.97      0.00     12.87      0.00      0.00     84.16
07:41:45 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      25      0.00      0.00      1.00      0.00      0.00     99.00
07:41:45 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      35      0.00      0.00      1.08      0.00      0.00     98.92
07:41:45 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
07:41:45 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

07:41:45 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:41:46 AM     all      0.27      0.00      1.45      0.00      0.00     98.27
07:41:46 AM       0     12.00      0.00     68.00      0.00      0.00     20.00
07:41:46 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      25      0.99      0.00      0.99      0.00      0.00     98.02
07:41:46 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
07:41:46 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

07:41:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:41:47 AM     all      0.25      0.00      1.31      0.00      0.00     98.44
07:41:47 AM       0     13.54      0.00     63.54      0.00      0.00     22.92
07:41:47 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
07:41:47 AM       2      0.00      0.00      0.99      0.00      0.00     99.01
07:41:47 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
07:41:47 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
07:41:47 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
07:41:47 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
07:41:47 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
07:41:47 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
