Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/19/2020 	_x86_64_	(48 CPU)

01:06:30 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:06:31 AM     all      0.00      0.00      0.02      0.00      0.00     99.98
01:06:31 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      25      0.00      0.00      0.99      0.00      0.00     99.01
01:06:31 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
01:06:31 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

01:06:31 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:06:32 AM     all      0.06      0.00      0.31      0.00      0.00     99.62
01:06:32 AM       0      2.97      0.00     11.88      0.00      0.00     85.15
01:06:32 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM       2      0.00      0.00      0.99      0.00      0.00     99.01
01:06:32 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM       8      0.00      0.00      1.08      0.00      0.00     98.92
01:06:32 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      25      0.00      0.00      1.00      0.00      0.00     99.00
01:06:32 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
01:06:32 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

01:06:32 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:06:33 AM     all      0.32      0.00      1.78      0.00      0.00     97.90
01:06:33 AM       0     15.15      0.00     83.84      0.00      0.00      1.01
01:06:33 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       6      0.00      0.00      0.99      0.00      0.00     99.01
01:06:33 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       8      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      18      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      19      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      20      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      21      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      22      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      23      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      24      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      25      0.00      0.00      1.00      0.00      0.00     99.00
01:06:33 AM      26      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      27      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      28      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      29      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      30      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      31      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      32      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      33      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      34      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      35      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      36      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      37      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      38      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      39      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      40      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      41      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      42      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      43      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      44      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      45      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      46      0.00      0.00      0.00      0.00      0.00    100.00
01:06:33 AM      47      0.00      0.00      0.00      0.00      0.00    100.00

01:06:33 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:06:34 AM     all      0.28      0.00      1.76      0.00      0.00     97.97
01:06:34 AM       0     12.87      0.00     79.21      0.00      0.00      7.92
01:06:34 AM       1      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       2      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       3      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       4      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       5      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       6      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       7      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM       8      0.00      0.00      4.76      0.00      0.00     95.24
01:06:34 AM       9      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      10      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      11      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      12      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      13      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      14      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      15      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      16      0.00      0.00      0.00      0.00      0.00    100.00
01:06:34 AM      17      0.00      0.00      0.00      0.00      0.00    100.00
