Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	02/24/2020 	_x86_64_	(48 CPU)

12:36:29 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:36:30 PM     all      0.00      0.00      0.02      0.00      0.00     99.98
12:36:30 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      25      0.00      0.00      1.98      0.00      0.00     98.02
12:36:30 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
12:36:30 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

12:36:30 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:36:31 PM     all      0.00      0.00      0.04      0.00      0.00     99.96
12:36:31 PM       0      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       1      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      16      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      17      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      18      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      19      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      20      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      21      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      22      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      23      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      24      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      25      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      26      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      27      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      28      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      29      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      30      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      31      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      32      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      33      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      34      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      35      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      36      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      37      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      38      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      39      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      40      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      41      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      42      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      43      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      44      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      45      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      46      0.00      0.00      0.00      0.00      0.00    100.00
12:36:31 PM      47      0.00      0.00      0.00      0.00      0.00    100.00

12:36:31 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
12:36:32 PM     all      0.15      0.00      0.86      0.00      0.00     98.99
12:36:32 PM       0      7.22      0.00     39.18      0.00      0.00     53.61
12:36:32 PM       1      0.00      0.00      1.00      0.00      0.00     99.00
12:36:32 PM       2      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       3      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       4      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       5      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       6      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       7      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       8      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM       9      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM      10      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM      11      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM      12      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM      13      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM      14      0.00      0.00      0.00      0.00      0.00    100.00
12:36:32 PM      15      0.00      0.00      0.00      0.00      0.00    100.00
