Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:14:21 AM    proc/s   cswch/s
07:14:22 AM      0.00    528.00
07:14:23 AM      0.00    504.00
07:14:24 AM      0.00    604.00
07:14:25 AM      0.00   9515.00
07:14:26 AM      0.00   9602.00
07:14:27 AM      0.00  10198.00
07:14:28 AM      0.00  11291.00
07:14:29 AM      0.00  11062.00
07:14:30 AM      0.00  11574.00
07:14:31 AM      0.00  12001.00
07:14:32 AM      0.00  11643.00
07:14:33 AM      0.00  11914.00
07:14:34 AM      0.00  11359.00
07:14:35 AM      0.00  10175.00
07:14:36 AM      0.00    661.00
07:14:37 AM      0.00    510.00
07:14:38 AM      0.00    481.00
07:14:39 AM      0.00    470.00
07:14:40 AM      0.00    560.00
07:14:41 AM      0.00    645.00
Average:         0.00   6264.85
