Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

06:56:48 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:56:49 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:56:50 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:56:51 AM       0      1.00      0.00      6.00      0.00      0.00     93.00
06:56:52 AM       0     14.43      0.00     79.38      0.00      0.00      6.19
06:56:53 AM       0     13.40      0.00     76.29      0.00      0.00     10.31
06:56:54 AM       0     15.46      0.00     73.20      0.00      0.00     11.34
06:56:55 AM       0     14.43      0.00     77.32      0.00      0.00      8.25
06:56:56 AM       0     13.40      0.00     78.35      0.00      0.00      8.25
06:56:57 AM       0     15.15      0.00     75.76      0.00      0.00      9.09
06:56:58 AM       0     14.43      0.00     76.29      0.00      0.00      9.28
06:56:59 AM       0     16.16      0.00     75.76      0.00      0.00      8.08
06:57:00 AM       0     14.58      0.00     76.04      0.00      0.00      9.38
06:57:01 AM       0     15.46      0.00     76.29      0.00      0.00      8.25
06:57:02 AM       0      8.08      0.00     43.43      0.00      0.00     48.48
06:57:03 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:57:04 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:57:05 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:57:06 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:57:07 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:57:08 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          0      7.71      0.00     40.21      0.00      0.00     52.08
