Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:12:48 AM    proc/s   cswch/s
07:12:49 AM      0.00    462.00
07:12:50 AM      0.00    482.00
07:12:51 AM      0.00   2762.00
07:12:52 AM      0.00   5098.00
07:12:53 AM      0.00   5584.00
07:12:54 AM      0.00   5290.00
07:12:55 AM      0.00   5165.00
07:12:56 AM      0.00   5233.00
07:12:57 AM      0.00   5049.00
07:12:58 AM      0.00   4871.00
07:12:59 AM      0.00   4693.00
07:13:00 AM      0.00   5140.00
07:13:01 AM      0.00   3786.00
07:13:02 AM      0.00    535.00
07:13:03 AM      0.00    547.00
07:13:04 AM      0.00    469.00
07:13:05 AM      0.00    451.00
07:13:06 AM      0.00    503.00
07:13:07 AM      0.00    457.00
07:13:08 AM      0.00    596.00
Average:         0.00   2858.65
