Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:16:18 AM    proc/s   cswch/s
07:16:19 AM      0.00    500.00
07:16:20 AM      0.00    534.00
07:16:21 AM      0.00   2719.00
07:16:22 AM      0.00   6122.00
07:16:23 AM      0.00   6164.00
07:16:24 AM      0.00   6107.00
07:16:25 AM      0.00   6301.00
07:16:26 AM      0.00   6195.00
07:16:27 AM      0.00   6113.00
07:16:28 AM      0.00   6170.00
07:16:29 AM      0.00   6196.00
07:16:30 AM      0.00   6053.00
07:16:31 AM      0.00   6204.00
07:16:32 AM      0.00   3133.00
07:16:33 AM      0.00    421.00
07:16:34 AM      0.00    507.00
07:16:35 AM      0.00    586.00
07:16:36 AM      0.00    606.00
07:16:37 AM      0.00    495.00
07:16:38 AM      0.00    417.00
Average:         0.00   3577.15
