Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/21/2020 	_x86_64_	(48 CPU)

08:44:46 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:44:47 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
08:44:48 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
08:44:49 AM       0     27.00      0.00     48.00      0.00      0.00     25.00
08:44:50 AM       0     36.00      0.00     64.00      0.00      0.00      0.00
08:44:51 AM       0     33.00      0.00     67.00      0.00      0.00      0.00
08:44:52 AM       0     33.66      0.00     65.35      0.00      0.00      0.99
08:44:53 AM       0     32.00      0.00     68.00      0.00      0.00      0.00
08:44:54 AM       0     20.41      0.00     70.41      0.00      0.00      9.18
08:44:55 AM       0     20.41      0.00     68.37      0.00      0.00     11.22
08:44:56 AM       0     20.41      0.00     68.37      0.00      0.00     11.22
08:44:57 AM       0     19.19      0.00     68.69      0.00      0.00     12.12
08:44:58 AM       0     10.64      0.00     27.66      0.00      0.00     61.70
08:44:59 AM       0      0.99      0.00      1.98      0.00      0.00     97.03
08:45:00 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
08:45:01 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          0     16.92      0.00     41.10      0.00      0.00     41.97
