Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:13:24 AM    proc/s   cswch/s
07:13:25 AM      0.00    559.00
07:13:26 AM      0.00   1984.00
07:13:27 AM      0.00  16800.00
07:13:28 AM      0.00  16800.00
07:13:29 AM      0.00  16682.00
07:13:30 AM      0.00  16592.00
07:13:31 AM      0.00  16705.00
07:13:32 AM      0.00  16695.00
07:13:33 AM      0.00  16629.00
07:13:34 AM      0.00  16327.00
07:13:35 AM      0.00  16464.00
07:13:36 AM      0.00  16578.00
07:13:37 AM      0.00   7957.00
07:13:38 AM      0.00    438.00
07:13:39 AM      0.00    465.00
07:13:40 AM      0.00    537.00
07:13:41 AM      0.00    550.00
07:13:42 AM      0.00    421.00
07:13:43 AM      0.00    492.00
07:13:44 AM      0.00    524.00
Average:         0.00   9009.95
