Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:09:21 AM    proc/s   cswch/s
07:09:22 AM      0.00    438.00
07:09:23 AM      0.00    463.00
07:09:24 AM      0.00    544.00
07:09:25 AM      0.00   6900.00
07:09:26 AM      0.00  17224.00
07:09:27 AM      0.00  16953.00
07:09:28 AM      0.00  16686.00
07:09:29 AM      0.00  16874.00
07:09:30 AM      0.00  16552.00
07:09:31 AM      0.00  17293.00
07:09:32 AM      0.00  16545.00
07:09:33 AM      0.00  16681.00
07:09:34 AM      0.00  16784.00
07:09:35 AM      0.00  16650.00
07:09:36 AM      0.00   1723.00
07:09:37 AM      0.00    526.00
07:09:38 AM      0.00    549.00
07:09:39 AM      0.00    491.00
07:09:40 AM      0.00    471.00
07:09:41 AM      0.00    574.00
Average:         0.00   9046.05
