Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

06:52:59 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:53:00 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:01 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:02 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:03 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:04 AM       0     12.12      0.00     72.73      0.00      0.00     15.15
06:53:05 AM       0     14.14      0.00     75.76      0.00      0.00     10.10
06:53:06 AM       0     13.00      0.00     78.00      0.00      0.00      9.00
06:53:07 AM       0     14.14      0.00     76.77      0.00      0.00      9.09
06:53:08 AM       0     15.15      0.00     76.77      0.00      0.00      8.08
06:53:09 AM       0     13.00      0.00     76.00      0.00      0.00     11.00
06:53:10 AM       0     14.14      0.00     75.76      0.00      0.00     10.10
06:53:11 AM       0     16.00      0.00     73.00      0.00      0.00     11.00
06:53:12 AM       0     13.27      0.00     75.51      0.00      0.00     11.22
06:53:13 AM       0     17.17      0.00     71.72      0.00      0.00     11.11
06:53:14 AM       0      7.29      0.00     45.83      0.00      0.00     46.88
06:53:15 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:16 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:17 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:18 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:19 AM       0      0.00      0.00      1.00      0.00      0.00     99.00
Average:          0      7.44      0.00     39.79      0.00      0.00     52.77
