Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

06:53:52 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
06:53:53 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:54 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:55 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:53:56 AM       0      6.93      0.00     28.71      0.00      0.00     64.36
06:53:57 AM       0      9.18      0.00     41.84      0.00      0.00     48.98
06:53:58 AM       0     11.22      0.00     37.76      0.00      0.00     51.02
06:53:59 AM       0     10.00      0.00     41.00      0.00      0.00     49.00
06:54:00 AM       0     10.31      0.00     39.18      0.00      0.00     50.52
06:54:01 AM       0      9.18      0.00     38.78      0.00      0.00     52.04
06:54:02 AM       0     10.78      0.00     40.20      0.00      0.00     49.02
06:54:03 AM       0      8.33      0.00     39.58      0.00      0.00     52.08
06:54:04 AM       0      8.51      0.00     37.23      0.00      0.00     54.26
06:54:05 AM       0     10.10      0.00     39.39      0.00      0.00     50.51
06:54:06 AM       0     10.78      0.00     39.22      0.00      0.00     50.00
06:54:07 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:54:08 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:54:09 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:54:10 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:54:11 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
06:54:12 AM       0      0.00      0.00      0.00      0.00      0.00    100.00
Average:          0      5.24      0.00     21.01      0.00      0.00     73.75
