Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:10:54 AM    proc/s   cswch/s
07:10:55 AM      0.00    602.00
07:10:56 AM      0.00    462.00
07:10:57 AM      0.00    779.00
07:10:58 AM      0.00   5365.00
07:10:59 AM      0.00   7935.00
07:11:00 AM      0.00   8569.00
07:11:01 AM      0.00   8194.00
07:11:02 AM      0.00   7869.00
07:11:03 AM      0.00   7721.00
07:11:04 AM      0.00   7432.00
07:11:05 AM      0.00   7319.00
07:11:06 AM      0.00   7319.00
07:11:07 AM      0.00   7197.00
07:11:08 AM      0.00   2019.00
07:11:09 AM      0.00    571.00
07:11:10 AM      0.00    521.00
07:11:11 AM      0.00    428.00
07:11:12 AM      8.00    582.00
07:11:13 AM      0.00    438.00
07:11:14 AM      0.00    596.00
Average:         0.40   4095.90
