Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

08:56:17 PM    proc/s   cswch/s
08:56:18 PM      0.00    466.00
08:56:19 PM      0.00    510.00
08:56:20 PM      0.00    559.41
08:56:21 PM      0.00  10279.00
08:56:22 PM      0.00  14745.00
08:56:23 PM      0.00  16459.00
08:56:24 PM      0.00  16466.00
08:56:25 PM      0.00  16464.00
08:56:26 PM      0.00  16569.00
08:56:27 PM      0.00  16664.00
08:56:28 PM      0.00  16579.00
08:56:29 PM      0.00  16438.00
08:56:30 PM      0.00  16457.00
08:56:31 PM      0.00   8568.00
08:56:32 PM      0.00    612.00
08:56:33 PM      0.00    597.00
08:56:34 PM      0.00    565.00
08:56:35 PM      0.00    502.00
08:56:36 PM      0.00    598.00
08:56:37 PM      0.00    541.00
Average:         0.00   8527.94
