Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:17:25 AM    proc/s   cswch/s
07:17:26 AM      0.00    455.00
07:17:27 AM      0.00    555.00
07:17:28 AM      0.00    514.00
07:17:29 AM      0.00    506.00
07:17:30 AM      0.00   4826.00
07:17:31 AM      0.00   5827.00
07:17:32 AM      0.00   5595.00
07:17:33 AM      0.00   5568.00
07:17:34 AM      0.00   5507.00
07:17:35 AM      0.00   5573.00
07:17:36 AM      0.00   5511.00
07:17:37 AM      0.00   5451.00
07:17:38 AM      0.00   5468.00
07:17:39 AM      0.00   5423.00
07:17:40 AM      0.00   5409.00
07:17:41 AM      0.00    440.00
07:17:42 AM      0.00    548.00
07:17:43 AM      0.00    509.00
07:17:44 AM      0.00    476.00
07:17:45 AM      0.00    502.00
Average:         0.00   3233.15
