Linux 3.10.0-514.el7.x86_64 (localhost.localdomain) 	03/02/2020 	_x86_64_	(48 CPU)

07:15:45 AM    proc/s   cswch/s
07:15:46 AM      0.00    445.00
07:15:47 AM      0.00    486.00
07:15:48 AM      0.00   4056.00
07:15:49 AM      0.00   7670.00
07:15:50 AM      0.00   8023.00
07:15:51 AM      0.00   8090.00
07:15:52 AM      0.00   8143.00
07:15:53 AM      0.00   8133.00
07:15:54 AM      0.00   8199.00
07:15:55 AM      0.00   8318.00
07:15:56 AM      0.00   8299.00
07:15:57 AM      0.00   8399.00
07:15:58 AM      0.00   3162.00
07:15:59 AM      0.00    507.00
07:16:00 AM      0.00    998.00
07:16:01 AM      0.00    543.00
07:16:02 AM      0.00    457.00
07:16:03 AM      0.00    474.00
07:16:04 AM      0.00    555.00
07:16:05 AM      0.00    602.00
Average:         0.00   4277.95
